"result_creator","result_id","task_id","num_annot","inside","resized","outer","inner"
"gelerutec",40254,1712,1,False,False,"",""
"ecenivri",40255,1712,2,True,True,39.518284140234684,4.792038713544787
"gelerutec",40256,1712,1,False,False,"",""
"gelerutec",40257,1712,1,False,False,"",""
"gelerutec",40258,1712,1,False,False,"",""
"gelerutec",40259,1712,1,False,False,"",""
"ottowyc",40260,1155,2,True,False,7.76692979371551,2.0159251031206473
"urhagtoapitma",40261,1155,2,True,True,13.981013554898432,4.4607396846151675
"wawaseguadtimuj",40262,1155,2,True,True,7.783386422059651,2.971432303258733
"ottowyc",40263,1155,2,True,False,7.585176366403818,2.5473448710008286
"neecygiw",40264,1155,2,True,True,8.758034484805352,2.288393623700406
"issoqovomisnaad",40265,1155,2,True,True,13.902704998714933,3.393596025243014
"semegelusytdeagis",40266,1155,2,True,True,7.223359212452141,2.731918528375299
"ecenivri",40267,1155,2,True,True,14.629755154378545,2.0493511571324596
"wawaseguadtimuj",40268,1155,2,True,True,7.21906675650871,2.117095877711062
"pagwiusquech",40269,1155,1,False,False,"",""
"issoqovomisnaad",40270,1155,2,True,True,13.919089818124238,2.868711713172272
"lowmeginqodonvar",40271,1155,2,True,True,15.126428305361518,2.6538490043302208
"pagwiusquech",40272,1155,1,False,False,"",""
"gelerutec",40273,1155,1,False,False,"",""
"gelerutec",40274,1155,1,False,False,"",""
"ecenivri",40275,1155,2,True,True,15.008311338778217,1.815185087777609
"gelerutec",40276,1155,1,False,False,"",""
"gelerutec",40277,1155,1,False,False,"",""
"gelerutec",40278,1155,1,False,False,"",""
"gelerutec",40279,1155,1,False,False,"",""
"ottowyc",40280,1214,1,False,False,"",""
"urhagtoapitma",40281,1214,1,False,False,"",""
"wawaseguadtimuj",40282,1214,1,False,False,"",""
"ottowyc",40283,1214,1,False,False,"",""
"neecygiw",40284,1214,1,False,False,"",""
"issoqovomisnaad",40285,1214,1,False,False,"",""
"semegelusytdeagis",40286,1214,1,False,False,"",""
"ecenivri",40287,1214,2,True,True,4.295817487305057,0.3424981381769417
"wawaseguadtimuj",40288,1214,1,False,False,"",""
"pagwiusquech",40289,1214,1,False,False,"",""
"issoqovomisnaad",40290,1214,1,False,False,"",""
"issoqovomisnaad",40291,1214,0,True,True,"",""
"pagwiusquech",40292,1214,1,False,False,"",""
"gelerutec",40293,1214,1,False,False,"",""
"gelerutec",40294,1214,1,False,False,"",""
"ecenivri",40295,1214,1,False,False,"",""
"gelerutec",40296,1214,1,False,False,"",""
"gelerutec",40297,1214,1,False,False,"",""
"gelerutec",40298,1214,1,False,False,"",""
"gelerutec",40299,1214,1,False,False,"",""
"ottowyc",40300,2104,2,True,True,23.99541760648404,13.377403459712161
"urhagtoapitma",40301,2104,2,True,True,35.665916045285535,9.27764328220267
"wawaseguadtimuj",40302,2104,2,True,True,32.16117548750924,11.063621066707514
"ottowyc",40303,2104,2,True,True,25.16676498246174,15.035738948507623
"neecygiw",40304,2104,2,True,False,23.75829444277282,8.008396919437764
"issoqovomisnaad",40305,2104,2,True,True,32.21036872080456,12.798510774022972
"semegelusytdeagis",40306,2104,2,True,True,25.136120068530456,10.116939698845623
"ecenivri",40307,2104,2,True,True,38.516824566960054,6.067407995308345
"wawaseguadtimuj",40308,2104,2,True,True,27.94520924244597,9.694273399552532
"pagwiusquech",40309,2104,1,False,False,"",""
"issoqovomisnaad",40310,2104,2,True,True,33.21794141439482,7.43714849192088
"lowmeginqodonvar",40311,2104,2,True,True,35.808233481899514,7.285681129547055
"pagwiusquech",40312,2104,2,True,True,27.46861837260808,11.520612394639679
"gelerutec",40313,2104,1,False,False,"",""
"gelerutec",40314,2104,1,False,False,"",""
"ecenivri",40315,2104,2,True,True,37.812971301910395,6.324485699160502
"gelerutec",40316,2104,1,False,False,"",""
"gelerutec",40317,2104,1,False,False,"",""
"gelerutec",40318,2104,1,False,False,"",""
"gelerutec",40319,2104,1,False,False,"",""
"ottowyc",40320,669,2,True,True,9.515983378316097,3.770866545036062
"urhagtoapitma",40321,669,2,True,True,16.667810005665864,5.546375575142898
"wawaseguadtimuj",40322,669,4,True,True,"",""
"ottowyc",40323,669,2,True,True,9.654572955960381,3.6835361268022337
"neecygiw",40324,669,2,True,True,14.76174040274281,5.636180000193409
"issoqovomisnaad",40325,669,2,True,True,12.31086088466088,5.348617673886206
"semegelusytdeagis",40326,669,1,False,False,"",""
"ecenivri",40327,669,2,True,False,23.7582944427728,2.584723482619699
"wawaseguadtimuj",40328,669,4,True,True,"",""
"pagwiusquech",40329,669,1,False,False,"",""
"issoqovomisnaad",40330,669,2,True,True,18.2739444249552,2.9137290956875286
"lowmeginqodonvar",40331,669,2,True,True,16.088115996378814,2.920196870782182
"pagwiusquech",40332,669,1,False,False,"",""
"gelerutec",40333,669,1,False,False,"",""
"gelerutec",40334,669,1,False,False,"",""
"ecenivri",40335,669,2,True,True,23.141822426649863,2.1905008752084716
"gelerutec",40336,669,1,False,False,"",""
"gelerutec",40337,669,1,False,False,"",""
"gelerutec",40338,669,1,False,False,"",""
"gelerutec",40339,669,1,False,False,"",""
"ottowyc",40340,1812,1,False,False,"",""
"urhagtoapitma",40341,1812,2,True,True,17.548847421268682,6.124104701745812
"wawaseguadtimuj",40342,1812,1,False,False,"",""
"ottowyc",40343,1812,2,True,True,13.735450680670588,6.630997857839352
"neecygiw",40344,1812,2,True,True,16.533200401440194,6.304722241122112
"issoqovomisnaad",40345,1812,2,True,True,18.771285455911638,4.46697848549402
"semegelusytdeagis",40346,1812,1,False,False,"",""
"ecenivri",40347,1812,2,True,True,16.874102770677535,3.414879122554377
"wawaseguadtimuj",40348,1812,2,False,True,12.231944143077683,5.648344969784514
"pagwiusquech",40349,1812,1,False,False,"",""
"issoqovomisnaad",40350,1812,1,False,False,"",""
"lowmeginqodonvar",40351,1812,2,True,True,18.028113190289005,5.020841337964049
"pagwiusquech",40352,1812,1,False,False,"",""
"gelerutec",40353,1812,1,False,False,"",""
"gelerutec",40354,1812,1,False,False,"",""
"ecenivri",40355,1812,2,True,True,19.031475263255842,3.6805774105013067
"gelerutec",40356,1812,1,False,False,"",""
"gelerutec",40357,1812,1,False,False,"",""
"gelerutec",40358,1812,1,False,False,"",""
"gelerutec",40359,1812,1,False,False,"",""
"ottowyc",40360,1651,1,False,False,"",""
"urhagtoapitma",40361,1651,2,True,True,11.897122196620021,4.149595639342273
"wawaseguadtimuj",40362,1651,1,False,False,"",""
"ottowyc",40363,1651,1,False,False,"",""
"neecygiw",40364,1651,2,True,True,8.534458354727807,2.827419780991616
"issoqovomisnaad",40365,1651,2,True,True,11.606322211024088,2.844762107318642
"semegelusytdeagis",40366,1651,1,False,False,"",""
"ecenivri",40367,1651,2,True,True,14.791633907671697,1.6637580525492404
"wawaseguadtimuj",40368,1651,1,False,False,"",""
"pagwiusquech",40369,1651,1,False,False,"",""
"issoqovomisnaad",40370,1651,2,True,True,10.341697255514887,2.4005523459615463
"lowmeginqodonvar",40371,1651,2,True,True,17.01868284880169,4.389595084520626
"pagwiusquech",40372,1651,1,False,False,"",""
"gelerutec",40373,1651,1,False,False,"",""
"gelerutec",40374,1651,1,False,False,"",""
"ecenivri",40375,1651,2,True,True,14.978905634519034,1.5604596065778165
"gelerutec",40376,1651,1,False,False,"",""
"gelerutec",40377,1651,1,False,False,"",""
"gelerutec",40378,1651,1,False,False,"",""
"gelerutec",40379,1651,1,False,False,"",""
"ottowyc",40380,672,2,True,True,12.457735772409153,6.583389137862897
"urhagtoapitma",40381,672,2,True,True,23.058454661575567,7.454106695353962
"wawaseguadtimuj",40382,672,2,True,True,18.242410416324898,6.409940609397286
"ottowyc",40383,672,2,True,True,18.74030514752471,9.098650717983821
"neecygiw",40384,672,2,True,True,19.411269818480957,6.3243344662427186
"issoqovomisnaad",40385,672,2,True,True,14.629955466425727,5.448697087563735
"semegelusytdeagis",40386,672,1,False,False,"",""
"ecenivri",40387,672,2,True,False,23.75829444277283,4.386895489510236
"wawaseguadtimuj",40388,672,2,True,True,14.012836944900352,5.7163242783809665
"pagwiusquech",40389,672,1,False,False,"",""
"issoqovomisnaad",40390,672,2,True,False,23.75829444277284,4.891054933740594
"lowmeginqodonvar",40391,672,2,True,False,23.75829444277281,5.310739907368368
"pagwiusquech",40392,672,1,False,False,"",""
"gelerutec",40393,672,1,False,False,"",""
"gelerutec",40394,672,1,False,False,"",""
"ecenivri",40395,672,2,True,True,19.73709171322362,3.312467138135818
"gelerutec",40396,672,1,False,False,"",""
"gelerutec",40397,672,1,False,False,"",""
"gelerutec",40398,672,1,False,False,"",""
"gelerutec",40399,672,1,False,False,"",""
"gelerutec",40400,923,1,False,False,"",""
"gelerutec",40401,923,1,False,False,"",""
"essatetig",40402,923,1,False,False,"",""
"gelerutec",40403,923,1,False,False,"",""
"gelerutec",40404,923,1,False,False,"",""
"gelerutec",40405,923,1,False,False,"",""
"gelerutec",40406,923,1,False,False,"",""
"gelerutec",40407,923,1,False,False,"",""
"gelerutec",40408,923,1,False,False,"",""
"wawaseguadtimuj",40409,923,1,False,False,"",""
"gelerutec",40410,923,1,False,False,"",""
"gelerutec",40411,923,1,False,False,"",""
"gelerutec",40412,923,1,False,False,"",""
"gelerutec",40413,923,1,False,False,"",""
"gelerutec",40414,923,1,False,False,"",""
"gelerutec",40415,923,1,False,False,"",""
"gelerutec",40416,923,1,False,False,"",""
"gelerutec",40417,923,1,False,False,"",""
"gelerutec",40418,923,1,False,False,"",""
"gelerutec",40419,923,1,False,False,"",""
"gelerutec",40420,349,1,False,False,"",""
"gelerutec",40421,349,1,False,False,"",""
"essatetig",40422,349,2,True,True,5.125389359518191,0.5696229607942781
"gelerutec",40423,349,1,False,False,"",""
"gelerutec",40424,349,1,False,False,"",""
"gelerutec",40425,349,1,False,False,"",""
"gelerutec",40426,349,1,False,False,"",""
"gelerutec",40427,349,1,False,False,"",""
"gelerutec",40428,349,1,False,False,"",""
"wawaseguadtimuj",40429,349,1,False,False,"",""
"gelerutec",40430,349,1,False,False,"",""
"gelerutec",40431,349,1,False,False,"",""
"gelerutec",40432,349,1,False,False,"",""
"gelerutec",40433,349,1,False,False,"",""
"gelerutec",40434,349,1,False,False,"",""
"gelerutec",40435,349,1,False,False,"",""
"gelerutec",40436,349,1,False,False,"",""
"gelerutec",40437,349,1,False,False,"",""
"gelerutec",40438,349,1,False,False,"",""
"gelerutec",40439,349,1,False,False,"",""
"gelerutec",40440,1761,1,False,False,"",""
"gelerutec",40441,1761,1,False,False,"",""
"essatetig",40442,1761,2,True,True,11.35417732011461,2.0818504398786866
"gelerutec",40443,1761,1,False,False,"",""
"gelerutec",40444,1761,1,False,False,"",""
"gelerutec",40445,1761,1,False,False,"",""
"gelerutec",40446,1761,1,False,False,"",""
"gelerutec",40447,1761,1,False,False,"",""
"gelerutec",40448,1761,1,False,False,"",""
"wawaseguadtimuj",40449,1761,1,False,False,"",""
"gelerutec",40450,1761,1,False,False,"",""
"gelerutec",40451,1761,1,False,False,"",""
"gelerutec",40452,1761,1,False,False,"",""
"gelerutec",40453,1761,1,False,False,"",""
"gelerutec",40454,1761,1,False,False,"",""
"gelerutec",40455,1761,1,False,False,"",""
"gelerutec",40456,1761,1,False,False,"",""
"gelerutec",40457,1761,1,False,False,"",""
"gelerutec",40458,1761,1,False,False,"",""
"gelerutec",40459,1761,1,False,False,"",""
"gelerutec",40460,541,1,False,False,"",""
"gelerutec",40461,541,1,False,False,"",""
"essatetig",40462,541,2,True,True,39.25941345395808,12.236414416994073
"gelerutec",40463,541,1,False,False,"",""
"gelerutec",40464,541,1,False,False,"",""
"gelerutec",40465,541,1,False,False,"",""
"gelerutec",40466,541,1,False,False,"",""
"gelerutec",40467,541,1,False,False,"",""
"gelerutec",40468,541,1,False,False,"",""
"wawaseguadtimuj",40469,541,4,True,True,"",""
"gelerutec",40470,541,1,False,False,"",""
"gelerutec",40471,541,1,False,False,"",""
"gelerutec",40472,541,1,False,False,"",""
"gelerutec",40473,541,1,False,False,"",""
"gelerutec",40474,541,1,False,False,"",""
"gelerutec",40475,541,1,False,False,"",""
"gelerutec",40476,541,1,False,False,"",""
"gelerutec",40477,541,1,False,False,"",""
"gelerutec",40478,541,1,False,False,"",""
"gelerutec",40479,541,1,False,False,"",""
"gelerutec",40480,445,1,False,False,"",""
"gelerutec",40481,445,1,False,False,"",""
"essatetig",40482,445,2,True,True,6.671173381781705,0.8128260372214713
"gelerutec",40483,445,1,False,False,"",""
"gelerutec",40484,445,1,False,False,"",""
"gelerutec",40485,445,1,False,False,"",""
"gelerutec",40486,445,1,False,False,"",""
"gelerutec",40487,445,1,False,False,"",""
"gelerutec",40488,445,1,False,False,"",""
"wawaseguadtimuj",40489,445,2,True,True,13.355528815342817,3.881463608988235
"gelerutec",40490,445,1,False,False,"",""
"gelerutec",40491,445,1,False,False,"",""
"gelerutec",40492,445,1,False,False,"",""
"gelerutec",40493,445,1,False,False,"",""
"gelerutec",40494,445,1,False,False,"",""
"gelerutec",40495,445,1,False,False,"",""
"gelerutec",40496,445,1,False,False,"",""
"gelerutec",40497,445,1,False,False,"",""
"gelerutec",40498,445,1,False,False,"",""
"gelerutec",40499,445,1,False,False,"",""
"gelerutec",40500,1532,1,False,False,"",""
"gelerutec",40501,1532,1,False,False,"",""
"essatetig",40502,1532,2,True,True,12.119075998840621,1.3266755248721904
"gelerutec",40503,1532,1,False,False,"",""
"gelerutec",40504,1532,1,False,False,"",""
"gelerutec",40505,1532,1,False,False,"",""
"gelerutec",40506,1532,1,False,False,"",""
"gelerutec",40507,1532,1,False,False,"",""
"gelerutec",40508,1532,1,False,False,"",""
"wawaseguadtimuj",40509,1532,1,False,False,"",""
"gelerutec",40510,1532,1,False,False,"",""
"gelerutec",40511,1532,1,False,False,"",""
"gelerutec",40512,1532,1,False,False,"",""
"gelerutec",40513,1532,1,False,False,"",""
"gelerutec",40514,1532,1,False,False,"",""
"gelerutec",40515,1532,1,False,False,"",""
"gelerutec",40516,1532,1,False,False,"",""
"gelerutec",40517,1532,1,False,False,"",""
"gelerutec",40518,1532,1,False,False,"",""
"gelerutec",40519,1532,1,False,False,"",""
"gelerutec",40520,224,1,False,False,"",""
"gelerutec",40521,224,1,False,False,"",""
"essatetig",40522,224,2,True,True,8.579069820118074,0.9981556689751995
"gelerutec",40523,224,1,False,False,"",""
"gelerutec",40524,224,1,False,False,"",""
"gelerutec",40525,224,1,False,False,"",""
"gelerutec",40526,224,1,False,False,"",""
"gelerutec",40527,224,1,False,False,"",""
"gelerutec",40528,224,1,False,False,"",""
"wawaseguadtimuj",40529,224,1,False,False,"",""
"gelerutec",40530,224,1,False,False,"",""
"gelerutec",40531,224,1,False,False,"",""
"gelerutec",40532,224,1,False,False,"",""
"gelerutec",40533,224,1,False,False,"",""
"gelerutec",40534,224,1,False,False,"",""
"gelerutec",40535,224,1,False,False,"",""
"gelerutec",40536,224,1,False,False,"",""
"gelerutec",40537,224,1,False,False,"",""
"gelerutec",40538,224,1,False,False,"",""
"gelerutec",40539,224,1,False,False,"",""
"gelerutec",40540,1508,1,False,False,"",""
"gelerutec",40541,1508,1,False,False,"",""
"essatetig",40542,1508,2,True,True,6.8907537375894075,0.8846163347809678
"gelerutec",40543,1508,1,False,False,"",""
"gelerutec",40544,1508,1,False,False,"",""
"gelerutec",40545,1508,1,False,False,"",""
"gelerutec",40546,1508,1,False,False,"",""
"gelerutec",40547,1508,1,False,False,"",""
"gelerutec",40548,1508,1,False,False,"",""
"wawaseguadtimuj",40549,1508,2,True,True,9.437790121161168,2.464327288354401
"gelerutec",40550,1508,1,False,False,"",""
"gelerutec",40551,1508,1,False,False,"",""
"gelerutec",40552,1508,1,False,False,"",""
"gelerutec",40553,1508,1,False,False,"",""
"gelerutec",40554,1508,1,False,False,"",""
"gelerutec",40555,1508,1,False,False,"",""
"gelerutec",40556,1508,1,False,False,"",""
"gelerutec",40557,1508,1,False,False,"",""
"gelerutec",40558,1508,1,False,False,"",""
"gelerutec",40559,1508,1,False,False,"",""
"gelerutec",40560,1297,1,False,False,"",""
"gelerutec",40561,1297,1,False,False,"",""
"essatetig",40562,1297,2,True,True,12.577547287653275,2.136734670157886
"gelerutec",40563,1297,1,False,False,"",""
"gelerutec",40564,1297,1,False,False,"",""
"gelerutec",40565,1297,1,False,False,"",""
"gelerutec",40566,1297,1,False,False,"",""
"gelerutec",40567,1297,1,False,False,"",""
"gelerutec",40568,1297,1,False,False,"",""
"wawaseguadtimuj",40569,1297,1,False,False,"",""
"gelerutec",40570,1297,1,False,False,"",""
"gelerutec",40571,1297,1,False,False,"",""
"gelerutec",40572,1297,1,False,False,"",""
"gelerutec",40573,1297,1,False,False,"",""
"gelerutec",40574,1297,1,False,False,"",""
"gelerutec",40575,1297,1,False,False,"",""
"gelerutec",40576,1297,1,False,False,"",""
"gelerutec",40577,1297,1,False,False,"",""
"gelerutec",40578,1297,1,False,False,"",""
"gelerutec",40579,1297,1,False,False,"",""
"gelerutec",40580,1535,1,False,False,"",""
"gelerutec",40581,1535,1,False,False,"",""
"essatetig",40582,1535,2,True,True,19.37140272451648,5.035324451928779
"gelerutec",40583,1535,1,False,False,"",""
"gelerutec",40584,1535,1,False,False,"",""
"gelerutec",40585,1535,1,False,False,"",""
"gelerutec",40586,1535,1,False,False,"",""
"gelerutec",40587,1535,1,False,False,"",""
"gelerutec",40588,1535,1,False,False,"",""
"wawaseguadtimuj",40589,1535,4,True,True,"",""
"gelerutec",40590,1535,1,False,False,"",""
"gelerutec",40591,1535,1,False,False,"",""
"gelerutec",40592,1535,1,False,False,"",""
"gelerutec",40593,1535,1,False,False,"",""
"gelerutec",40594,1535,1,False,False,"",""
"gelerutec",40595,1535,1,False,False,"",""
"gelerutec",40596,1535,1,False,False,"",""
"gelerutec",40597,1535,1,False,False,"",""
"gelerutec",40598,1535,1,False,False,"",""
"gelerutec",40599,1535,1,False,False,"",""
"pagwiusquech",40600,1516,2,True,False,23.75829444277282,10.924205880216899
"firtihqoit",40601,1516,2,True,True,30.26112989410816,10.182013803684008
"ansicqalob",40602,1516,2,True,False,23.75829444277282,9.11640849543881
"ecenivri",40603,1516,2,True,True,44.51905350436317,9.222328011367377
"ottowyc",40604,1516,2,False,True,28.09851555084455,14.869360834164649
"pagwiusquech",40605,1516,2,True,False,23.75829444277282,10.194406997646519
"wawaseguadtimuj",40606,1516,2,True,True,32.15669964375762,8.074781115606807
"pagwiusquech",40607,1516,2,True,True,27.38464838363417,12.45138183234038
"helijhivgoaw",40608,1516,2,True,True,33.36571588409124,11.563792462200194
"ecenivri",40609,1516,2,True,True,45.79498613573139,8.476976456094896
"pagwiusquech",40610,1516,2,True,False,23.75829444277282,11.317206020037332
